date,price,yield
2000-12-22,1290.45,1.012083870967742
2000-12-21,1269.6999999999998,1.0120709677419355
2000-12-20,1283.4,1.012058064516129
2000-12-19,1325.8000000000002,1.0120451612903225
2000-12-18,1322.25,1.012032258064516
2000-12-15,1323.15,1.0119935483870968
2000-12-14,1350.25,1.0119806451612903
2000-12-13,1372.15,1.0119677419354838
2000-12-12,1375.3,1.0119548387096775
2000-12-11,1376.55,1.011941935483871
2000-12-08,1361.9,1.0119032258064515
2000-12-07,1346.4,1.0118903225806453
2000-12-06,1361.35,1.0118774193548388
2000-12-05,1350.8,1.0118645161290323
2000-12-04,1321.15,1.0118516129032258
2000-12-01,1320.85,1.0118129032258065
2000-11-30,1318.4,1.0118
2000-11-29,1340.85,1.0117966666666667
2000-11-28,1346.9,1.0117933333333333
2000-11-27,1352.15,1.01179
2000-11-24,1333.1,1.01178
2000-11-22,1334.6,1.0117733333333334
2000-11-21,1344.75,1.01177
2000-11-20,1354.7,1.0117666666666667
2000-11-17,1370.15,1.0117566666666666
2000-11-16,1382.5500000000002,1.0117533333333333
2000-11-15,1385.4,1.01175
2000-11-14,1370.6999999999998,1.0117466666666666
2000-11-13,1347.3,1.0117433333333334
2000-11-10,1383.05,1.0117333333333334
2000-11-09,1389.5,1.01173
2000-11-08,1423.05,1.0117266666666667
2000-11-07,1429.75,1.0117233333333333
2000-11-06,1433.1,1.01172
2000-11-03,1427.0500000000002,1.0117099999999999
2000-11-02,1427.1999999999998,1.0117066666666668
2000-11-01,1420.05,1.0117033333333334
2000-10-31,1415.45,1.0117
2000-10-30,1391.65,1.0116806451612903
2000-10-27,1374.35,1.0116225806451613
2000-10-26,1355.25,1.0116032258064516
2000-10-25,1380.15,1.0115838709677418
2000-10-24,1401.85,1.0115645161290323
2000-10-23,1397.4,1.0115451612903226
2000-10-20,1395.35,1.0114870967741936
2000-10-19,1366,1.0114677419354838
2000-10-18,1331.25,1.011448387096774
2000-10-17,1361.65,1.0114290322580646
2000-10-16,1372.3,1.0114096774193548
2000-10-13,1350.5,1.0113516129032258
2000-10-12,1351.5,1.011332258064516
2000-10-11,1368.35,1.0113129032258064
2000-10-10,1396.3,1.0112935483870968
2000-10-09,1401.1,1.011274193548387
2000-10-06,1420.1999999999998,1.011216129032258
2000-10-05,1438,1.0111967741935484
2000-10-04,1428.15,1.0111774193548386
2000-10-03,1440.05,1.011158064516129
2000-10-02,1437.65,1.0111387096774194
2000-09-29,1447.4,1.0111
2000-09-28,1443.75,1.0111
2000-09-27,1428.1,1.0111
2000-09-26,1436.5,1.0111
2000-09-25,1446.75,1.0111
2000-09-22,1435.65,1.0111
2000-09-21,1444.5500000000002,1.0111
2000-09-20,1445.85,1.0111
2000-09-19,1452.75,1.0111
2000-09-18,1454.85,1.0111
2000-09-15,1470.6,1.0111
2000-09-14,1485.55,1.0111
2000-09-13,1480.7,1.0111
2000-09-12,1488.25,1.0111
2000-09-11,1494.8,1.0111
2000-09-08,1496.2,1.0111
2000-09-07,1498.7,1.0111
2000-09-06,1502.3000000000002,1.0111
2000-09-05,1512.5,1.0111
2000-09-01,1522.8,1.0111
2000-08-31,1513.9499999999998,1.0111
2000-08-30,1505.25,1.0111064516129031
2000-08-29,1510.15,1.0111129032258064
2000-08-28,1515.2,1.0111193548387096
2000-08-25,1509.3000000000002,1.0111387096774194
2000-08-24,1506.25,1.0111451612903226
2000-08-23,1498.35,1.0111516129032259
2000-08-22,1502.9,1.011158064516129
2000-08-21,1497.05,1.0111645161290324
2000-08-18,1494.2,1.0111838709677419
2000-08-17,1489.65,1.0111903225806451
2000-08-16,1485.25,1.0111967741935484
2000-08-15,1487.9,1.0112032258064516
2000-08-14,1480.1,1.0112096774193549
2000-08-11,1464.25,1.0112290322580646
2000-08-10,1467.5500000000002,1.0112354838709678
2000-08-09,1480.75,1.0112419354838709
2000-08-08,1478.55,1.0112483870967741
2000-08-07,1470.85,1.0112548387096774
2000-08-04,1457.2,1.011274193548387
2000-08-03,1440.15,1.0112806451612903
2000-08-02,1442.55,1.0112870967741936
2000-08-01,1436.15,1.0112935483870968
2000-07-31,1427.9499999999998,1.0113
2000-07-28,1435.25,1.0113096774193548
2000-07-27,1455.05,1.0113129032258064
2000-07-26,1463.45,1.011316129032258
2000-07-25,1470.3,1.0113193548387096
2000-07-24,1474.8,1.0113225806451613
2000-07-21,1486.8,1.011332258064516
2000-07-20,1491.95,1.0113354838709678
2000-07-19,1487.65,1.0113387096774193
2000-07-18,1500.95,1.0113419354838709
2000-07-17,1511.25,1.0113451612903226
2000-07-14,1502.35,1.0113548387096774
2000-07-13,1495.5500000000002,1.011358064516129
2000-07-12,1489.2,1.0113612903225806
2000-07-11,1479.7,1.0113645161290323
2000-07-10,1480.6,1.0113677419354838
2000-07-07,1470.95,1.0113774193548386
2000-07-06,1450.65,1.0113806451612903
2000-07-05,1456,1.0113838709677418
2000-07-03,1460.3,1.011390322580645
2000-06-30,1446.75,1.0114
2000-06-29,1444.9,1.0114133333333333
2000-06-28,1459.05,1.0114266666666667
2000-06-27,1456.9,1.01144
2000-06-26,1451.9,1.0114533333333333
2000-06-23,1449.05,1.0114933333333334
2000-06-22,1463.6,1.0115066666666666
2000-06-21,1475.35,1.01152
2000-06-20,1478.7,1.0115333333333334
2000-06-19,1474,1.0115466666666666
2000-06-16,1470.65,1.0115866666666666
2000-06-15,1473.25,1.0116
2000-06-14,1475.6999999999998,1.0116133333333333
2000-06-13,1456.45,1.0116266666666667
2000-06-12,1454.5,1.01164
2000-06-09,1463.8000000000002,1.01168
2000-06-08,1466.05,1.0116933333333333
2000-06-07,1464.9,1.0117066666666668
2000-06-06,1463.05,1.01172
2000-06-05,1471,1.0117333333333334
2000-06-02,1466.1,1.0117733333333334
2000-06-01,1434.6999999999998,1.0117866666666666
2000-05-31,1425,1.0118
2000-05-30,1400.15,1.011790322580645
2000-05-26,1380.65,1.0117516129032258
2000-05-25,1392.95,1.011741935483871
2000-05-24,1381.3000000000002,1.011732258064516
2000-05-23,1388.6,1.0117225806451613
2000-05-22,1389.4499999999998,1.0117129032258065
2000-05-19,1419.45,1.011683870967742
2000-05-18,1447.35,1.011674193548387
2000-05-17,1453.8,1.0116645161290323
2000-05-16,1460.6,1.0116548387096773
2000-05-15,1434.7,1.0116451612903226
2000-05-12,1419,1.011616129032258
2000-05-11,1396.6,1.0116064516129033
2000-05-10,1393.65,1.0115967741935483
2000-05-09,1415.85,1.0115870967741936
2000-05-08,1424.75,1.0115774193548388
2000-05-05,1420.5500000000002,1.011548387096774
2000-05-04,1412.75,1.0115387096774193
2000-05-03,1422.35,1.0115290322580646
2000-05-02,1456.65,1.0115193548387096
2000-05-01,1466.9,1.0115096774193548
2000-04-28,1460.95,1.0115066666666666
2000-04-27,1451.9499999999998,1.01151
2000-04-26,1470.05,1.0115133333333333
2000-04-25,1453.8000000000002,1.0115166666666666
2000-04-24,1420.85,1.01152
2000-04-20,1428.7,1.0115333333333334
2000-04-19,1436.5,1.0115366666666668
2000-04-18,1419.6,1.01154
2000-04-17,1374.1,1.0115433333333332
2000-04-14,1389.95,1.0115533333333333
2000-04-13,1458.85,1.0115566666666667
2000-04-12,1488.4,1.01156
2000-04-11,1499.8,1.0115633333333334
2000-04-10,1515.05,1.0115666666666667
2000-04-07,1510,1.0115766666666666
2000-04-06,1499.6,1.01158
2000-04-05,1492.3,1.0115833333333333
2000-04-04,1471.7,1.0115866666666666
2000-04-03,1497.1,1.01159
2000-03-31,1502.15,1.0116
2000-03-30,1496,1.011616129032258
2000-03-29,1509.35,1.011632258064516
2000-03-28,1517.2,1.0116483870967743
2000-03-27,1526.65,1.0116645161290323
2000-03-24,1534.9499999999998,1.0117129032258065
2000-03-23,1512.9499999999998,1.0117290322580645
2000-03-22,1496.2,1.0117451612903225
2000-03-21,1469.95,1.0117612903225806
2000-03-20,1459.3000000000002,1.0117774193548388
2000-03-17,1464.9,1.0118258064516128
2000-03-16,1425.35,1.011841935483871
2000-03-15,1377.5,1.011858064516129
2000-03-14,1377.1999999999998,1.011874193548387
2000-03-13,1381.9,1.0118903225806453
2000-03-10,1402.75,1.0119387096774193
2000-03-09,1379.8,1.0119548387096775
2000-03-08,1360.05,1.0119709677419355
2000-03-07,1374.6,1.0119870967741935
2000-03-06,1397.3,1.0120032258064515
2000-03-03,1396.35,1.0120516129032258
2000-03-02,1378.6,1.0120677419354838
2000-03-01,1374.7,1.012083870967742
2000-02-29,1358.75,1.0121
2000-02-28,1342.9,1.0120862068965517
2000-02-25,1345.6,1.0120448275862068
2000-02-24,1347.2,1.0120310344827586
2000-02-23,1356.25,1.0120172413793103
2000-02-22,1345.05,1.012003448275862
2000-02-18,1366.8,1.011948275862069
2000-02-17,1389.9499999999998,1.0119344827586207
2000-02-16,1395.15,1.0119206896551725
2000-02-15,1392,1.0119068965517242
2000-02-14,1387.7,1.0118931034482759
2000-02-11,1398,1.011851724137931
2000-02-10,1414.2,1.0118379310344827
2000-02-09,1428,1.0118241379310344
2000-02-08,1433.1,1.0118103448275861
2000-02-07,1420.25,1.0117965517241378
2000-02-04,1428.25,1.0117551724137932
2000-02-03,1412.15,1.011741379310345
2000-02-02,1411.85,1.0117275862068966
2000-02-01,1398.6999999999998,1.0117137931034483
2000-01-31,1372.25,1.0117
2000-01-28,1377.35,1.0117
2000-01-27,1399.75,1.0117
2000-01-26,1406.3,1.0117
2000-01-25,1401.4,1.0117
2000-01-24,1424.8000000000002,1.0117
2000-01-21,1446.15,1.0117
2000-01-20,1452.1,1.0117
2000-01-19,1455.45,1.0117
2000-01-18,1458.2,1.0117
2000-01-14,1461.35,1.0117
2000-01-13,1443.4,1.0117
2000-01-12,1436.3,1.0117
2000-01-11,1446.6,1.0117
2000-01-10,1452.95,1.0117
2000-01-07,1421,1.0117
2000-01-06,1401.95,1.0117
2000-01-05,1395.5,1.0117
2000-01-04,1426.3000000000002,1.0117
2000-01-03,1458.2,1.0117
1999-12-31,1467.9,1.0117
1999-12-30,1467.85,1.0117096774193548
1999-12-29,1461.85,1.0117193548387098
1999-12-28,1457.7,1.0117290322580645
1999-12-27,1456.9,1.0117387096774193
1999-12-23,1448.75,1.0117774193548388
1999-12-22,1434.7,1.0117870967741935
1999-12-21,1425.7,1.0117967741935483
1999-12-20,1420.1,1.0118064516129033
1999-12-17,1424.9499999999998,1.0118354838709678
1999-12-16,1415.15,1.0118451612903225
1999-12-15,1406.8000000000002,1.0118548387096775
1999-12-14,1410,1.0118645161290323
1999-12-13,1415.8,1.011874193548387
1999-12-10,1413.6,1.0119032258064515
1999-12-09,1404.95,1.0119129032258065
1999-12-08,1409.75,1.0119225806451613
1999-12-07,1417.9,1.011932258064516
1999-12-06,1426.2,1.011941935483871
1999-12-03,1428.2,1.0119709677419355
1999-12-02,1403.35,1.0119806451612903
1999-12-01,1393.75,1.0119903225806453
1999-11-30,1398.8,1.012
1999-11-29,1410.4,1.0120266666666666
1999-11-26,1420.65,1.0121066666666667
1999-11-24,1409.45,1.01216
1999-11-23,1413.0500000000002,1.0121866666666666
1999-11-22,1418.7,1.0122133333333334
1999-11-19,1421.2,1.0122933333333333
1999-11-18,1418,1.01232
1999-11-17,1416.95,1.0123466666666667
1999-11-16,1407.4,1.0123733333333333
1999-11-15,1395.4499999999998,1.0124
1999-11-12,1382.3,1.01248
1999-11-11,1377.15,1.0125066666666667
1999-11-10,1369.6,1.0125333333333333
1999-11-09,1372.65,1.01256
1999-11-08,1373.35,1.0125866666666667
1999-11-05,1375.05,1.0126666666666666
1999-11-04,1362.15,1.0126933333333334
1999-11-03,1354,1.01272
1999-11-02,1357.85,1.0127466666666667
1999-11-01,1360.65,1.0127733333333333
1999-10-29,1357.8000000000002,1.0127870967741937
1999-10-28,1319.6,1.0127806451612904
1999-10-27,1289.95,1.0127741935483872
1999-10-26,1292.7,1.012767741935484
1999-10-25,1293.9,1.0127612903225807
1999-10-22,1296.1999999999998,1.012741935483871
1999-10-21,1277.5,1.0127354838709677
1999-10-20,1275.35,1.0127290322580644
1999-10-19,1266.6999999999998,1.0127225806451612
1999-10-18,1243.95,1.0127161290322582
1999-10-15,1264.4,1.0126967741935484
1999-10-14,1278.6,1.0126903225806452
1999-10-13,1297.9,1.012683870967742
1999-10-12,1323.5,1.0126774193548387
1999-10-11,1334.35,1.0126709677419354
1999-10-08,1324.25,1.012651612903226
1999-10-07,1321.05,1.0126451612903227
1999-10-06,1312.95,1.0126387096774194
1999-10-05,1301.4,1.0126322580645162
1999-10-04,1293.6999999999998,1.012625806451613
1999-10-01,1274.5,1.0126064516129032
1999-09-30,1279.85,1.0126
1999-09-29,1278.5,1.0125966666666666
1999-09-28,1270.9,1.0125933333333332
1999-09-27,1286.2,1.01259
1999-09-24,1272.5,1.01258
1999-09-23,1296.25,1.0125766666666667
1999-09-22,1307,1.0125733333333333
1999-09-21,1318.75,1.01257
1999-09-20,1334.5,1.0125666666666666
1999-09-17,1328.05,1.0125566666666668
1999-09-16,1311.25,1.0125533333333334
1999-09-15,1332.6,1.01255
1999-09-14,1337.4,1.0125466666666667
1999-09-13,1346.7,1.0125433333333334
1999-09-10,1351.9,1.0125333333333333
1999-09-09,1340.8000000000002,1.01253
1999-09-08,1346.3000000000002,1.0125266666666666
1999-09-07,1355.4499999999998,1.0125233333333334
1999-09-03,1338.4,1.01251
1999-09-02,1318,1.0125066666666667
1999-09-01,1325.8000000000002,1.0125033333333333
1999-08-31,1320.15,1.0125
1999-08-30,1336.75,1.012483870967742
1999-08-27,1356.4499999999998,1.0124354838709677
1999-08-26,1371.65,1.0124193548387097
1999-08-25,1371,1.0124032258064517
1999-08-24,1363.4499999999998,1.0123870967741935
1999-08-23,1348.4,1.0123709677419355
1999-08-20,1330.1,1.0123225806451612
1999-08-19,1324.05,1.0123064516129032
1999-08-18,1338.15,1.0122903225806452
1999-08-17,1336.5,1.012274193548387
1999-08-16,1325.75,1.012258064516129
1999-08-13,1312.95,1.0122096774193547
1999-08-12,1305.85,1.0121935483870967
1999-08-11,1291.65,1.0121774193548387
1999-08-10,1283.15,1.0121612903225807
1999-08-09,1301.35,1.0121451612903225
1999-08-06,1304.95,1.0120967741935485
1999-08-05,1300.45,1.0120806451612903
1999-08-04,1317.35,1.0120645161290323
1999-08-03,1325.5,1.0120483870967742
1999-08-02,1334.95,1.012032258064516
1999-07-30,1339.7,1.0120129032258065
1999-07-29,1349,1.012025806451613
1999-07-28,1363,1.0120387096774193
1999-07-27,1358.25,1.0120516129032258
1999-07-26,1352.4,1.0120645161290323
1999-07-23,1358.65,1.0121032258064515
1999-07-22,1366.65,1.012116129032258
1999-07-21,1379.65,1.0121290322580645
1999-07-20,1391.45,1.012141935483871
1999-07-19,1412.4499999999998,1.0121548387096775
1999-07-16,1412.9499999999998,1.0121935483870967
1999-07-15,1404,1.0122064516129032
1999-07-14,1393.25,1.0122193548387097
1999-07-13,1392.9499999999998,1.0122322580645162
1999-07-12,1400.75,1.0122451612903225
1999-07-09,1398.85,1.012283870967742
1999-07-08,1394.95,1.0122967741935485
1999-07-07,1390.45,1.0123096774193547
1999-07-06,1396.1999999999998,1.0123225806451612
1999-07-02,1385.4,1.0123741935483872
1999-07-01,1371.8,1.0123870967741935
1999-06-30,1355.85,1.0124
1999-06-29,1339.95,1.0123966666666666
1999-06-28,1327,1.0123933333333333
1999-06-25,1320.85,1.0123833333333334
1999-06-24,1320.8,1.01238
1999-06-23,1329.2,1.0123766666666667
1999-06-22,1343.3,1.0123733333333333
1999-06-21,1343.35,1.01237
1999-06-18,1339,1.01236
1999-06-17,1333.15,1.0123566666666666
1999-06-16,1317,1.0123533333333334
1999-06-15,1302.4,1.01235
1999-06-14,1297.1,1.0123466666666667
1999-06-11,1299.95,1.0123366666666667
1999-06-10,1305.9499999999998,1.0123333333333333
1999-06-09,1320.35,1.01233
1999-06-08,1323.65,1.0123266666666666
1999-06-07,1331.15,1.0123233333333332
1999-06-04,1313.65,1.0123133333333334
1999-06-03,1299.2,1.01231
1999-06-02,1287.3,1.0123066666666667
1999-06-01,1291.6,1.0123033333333333
1999-05-28,1292.7,1.0123
1999-05-27,1291.05,1.0123
1999-05-26,1291.6,1.0123
1999-05-25,1300.95,1.0123
1999-05-24,1318.25,1.0123
1999-05-21,1333.5500000000002,1.0123
1999-05-20,1344.65,1.0123
1999-05-19,1335.6,1.0123
1999-05-18,1334.45,1.0123
1999-05-17,1330.6,1.0123
1999-05-14,1350.1,1.0123
1999-05-13,1370,1.0123
1999-05-12,1350.25,1.0123
1999-05-11,1350.15,1.0123
1999-05-10,1343,1.0123
1999-05-07,1339,1.0123
1999-05-06,1335.5,1.0123
1999-05-05,1332.35,1.0123
1999-05-04,1342.6,1.0123
1999-05-03,1341.8,1.0123
1999-04-30,1333.1999999999998,1.0123
1999-04-29,1346.8,1.0123166666666668
1999-04-28,1358.4499999999998,1.0123333333333333
1999-04-27,1364.05,1.01235
1999-04-26,1358.65,1.0123666666666666
1999-04-23,1356.1,1.0124166666666667
1999-04-22,1347.4499999999998,1.0124333333333333
1999-04-21,1318.9499999999998,1.01245
1999-04-20,1295.25,1.0124666666666666
1999-04-19,1312.3,1.0124833333333334
1999-04-16,1318.2,1.0125333333333333
1999-04-15,1320.4,1.01255
1999-04-14,1341.8000000000002,1.0125666666666666
1999-04-13,1353.15,1.0125833333333334
1999-04-12,1346.1,1.0126
1999-04-09,1343.2,1.01265
1999-04-08,1332.85,1.0126666666666666
1999-04-07,1321.1,1.0126833333333334
1999-04-06,1318.9499999999998,1.0127
1999-04-05,1307.45,1.0127166666666667
1999-04-01,1288.55,1.0127833333333334
1999-03-31,1299.75,1.0128
1999-03-30,1302.85,1.012809677419355
1999-03-29,1297.3,1.0128193548387097
1999-03-26,1283.6,1.0128483870967742
1999-03-25,1279.3,1.0128580645161291
1999-03-24,1262.7,1.012867741935484
1999-03-23,1277.25,1.0128774193548387
1999-03-22,1299.05,1.0128870967741936
1999-03-19,1311.35,1.0129161290322581
1999-03-18,1306.1999999999998,1.012925806451613
1999-03-17,1299.55,1.0129354838709677
1999-03-16,1306.6999999999998,1.0129451612903226
1999-03-15,1299.25,1.0129548387096774
1999-03-12,1296.8000000000002,1.012983870967742
1999-03-11,1296.6,1.0129935483870969
1999-03-10,1281.1,1.0130032258064516
1999-03-09,1284.4,1.0130129032258064
1999-03-08,1277.15,1.0130225806451614
1999-03-05,1261.15,1.0130516129032259
1999-03-04,1237.7,1.0130612903225806
1999-03-03,1223.8,1.0130709677419354
1999-03-02,1235.1,1.0130806451612904
1999-03-01,1230.3000000000002,1.0130903225806451
1999-02-26,1236.45,1.0130928571428572
1999-02-25,1239.2,1.0130892857142857
1999-02-24,1267.85,1.0130857142857144
1999-02-23,1271.9,1.0130821428571428
1999-02-22,1255.7,1.0130785714285715
1999-02-19,1239.95,1.013067857142857
1999-02-18,1229.9,1.0130642857142858
1999-02-17,1235.1,1.0130607142857142
1999-02-16,1241.15,1.0130571428571429
1999-02-12,1239.75,1.0130428571428571
1999-02-11,1238.6,1.0130392857142858
1999-02-10,1219.35,1.0130357142857143
1999-02-09,1229.8,1.013032142857143
1999-02-08,1239.45,1.0130285714285714
1999-02-05,1242.1,1.0130178571428572
1999-02-04,1260.3000000000002,1.0130142857142856
1999-02-03,1265.65,1.0130107142857143
1999-02-02,1260.55,1.0130071428571428
1999-02-01,1277.55,1.0130035714285714
1999-01-29,1267.8000000000002,1.0130387096774194
1999-01-28,1254.8000000000002,1.0130580645161291
1999-01-27,1252.6999999999998,1.0130774193548386
1999-01-26,1243.6,1.0130967741935484
1999-01-25,1226.7,1.0131161290322581
1999-01-22,1227.2,1.0131741935483871
1999-01-21,1244.5500000000002,1.0131935483870969
1999-01-20,1262.8,1.0132129032258064
1999-01-19,1244.1,1.0132322580645161
1999-01-15,1227.75,1.0133096774193548
1999-01-14,1223.15,1.0133290322580646
1999-01-13,1226.65,1.013348387096774
1999-01-12,1251.35,1.0133677419354838
1999-01-11,1264.75,1.0133870967741936
1999-01-08,1270,1.0134451612903226
1999-01-07,1265,1.0134645161290323
1999-01-06,1258.65,1.0134838709677418
1999-01-05,1237.1,1.0135032258064516
1999-01-04,1233.9499999999998,1.0135225806451613
1998-12-31,1231.1,1.0136
1998-12-30,1238.0500000000002,1.013616129032258
1998-12-29,1231.35,1.013632258064516
1998-12-28,1226.35,1.0136483870967743
1998-12-24,1227.25,1.0137129032258065
1998-12-23,1216.75,1.0137290322580645
1998-12-22,1200.95,1.0137451612903225
1998-12-21,1199.45,1.0137612903225806
1998-12-18,1183.6,1.0138096774193548
1998-12-17,1170.95,1.0138258064516128
1998-12-16,1160.5,1.013841935483871
1998-12-15,1152,1.013858064516129
1998-12-14,1151.7,1.013874193548387
1998-12-11,1160.5500000000002,1.0139225806451613
1998-12-10,1173.8,1.0139387096774193
1998-12-09,1180.5500000000002,1.0139548387096775
1998-12-08,1183.15,1.0139709677419355
1998-12-07,1182.85,1.0139870967741935
1998-12-04,1163.4,1.0140354838709678
1998-12-03,1163.3,1.0140516129032258
1998-12-02,1166.55,1.0140677419354838
1998-12-01,1163.1,1.014083870967742
1998-11-30,1178.15,1.0141
1998-11-27,1189.9,1.01426
1998-11-25,1183.3000000000002,1.0143666666666666
1998-11-24,1186.55,1.01442
1998-11-23,1175.85,1.0144733333333333
1998-11-20,1158.05,1.0146333333333333
1998-11-19,1149.75,1.0146866666666667
1998-11-18,1138.8,1.01474
1998-11-17,1140.7,1.0147933333333334
1998-11-16,1132.2,1.0148466666666667
1998-11-13,1121.55,1.0150066666666666
1998-11-12,1121.05,1.01506
1998-11-11,1126.8000000000002,1.0151133333333333
1998-11-10,1129.1,1.0151666666666668
1998-11-09,1132.1,1.01522
1998-11-06,1136.25,1.01538
1998-11-05,1121.7,1.0154333333333334
1998-11-04,1118.9,1.0154866666666666
1998-11-03,1110.7,1.01554
1998-11-02,1106.5500000000002,1.0155933333333333
1998-10-30,1094.85,1.0157032258064516
1998-10-29,1076.05,1.0157064516129033
1998-10-28,1066.25,1.0157096774193548
1998-10-27,1075.1,1.0157129032258065
1998-10-26,1074.7,1.015716129032258
1998-10-23,1072.95,1.0157258064516128
1998-10-22,1070.95,1.0157290322580645
1998-10-21,1065.85,1.015732258064516
1998-10-20,1072.35,1.0157354838709678
1998-10-19,1059.7,1.0157387096774193
1998-10-16,1055.1,1.0157483870967743
1998-10-15,1026.6,1.0157516129032258
1998-10-14,1001.0999999999999,1.0157548387096773
1998-10-13,994.15,1.015758064516129
1998-10-12,997.55,1.0157612903225806
1998-10-09,968.7,1.0157709677419355
1998-10-08,947,1.015774193548387
1998-10-07,976.4000000000001,1.0157774193548388
1998-10-06,991.8,1.0157806451612903
1998-10-05,983.6500000000001,1.015783870967742
1998-10-02,988.5,1.0157935483870968
1998-10-01,999.1,1.0157967741935483
1998-09-30,1032.35,1.0158
1998-09-29,1048.1,1.0157733333333334
1998-09-28,1051.85,1.0157466666666666
1998-09-25,1040.2,1.0156666666666667
1998-09-24,1049.55,1.01564
1998-09-23,1047.85,1.0156133333333333
1998-09-22,1027.95,1.0155866666666666
1998-09-21,1009.9,1.01556
1998-09-18,1016.95,1.01548
1998-09-17,1030.75,1.0154533333333333
1998-09-16,1037.6999999999998,1.0154266666666667
1998-09-15,1029.65,1.0154
1998-09-14,1023.75,1.0153733333333332
1998-09-11,989.4000000000001,1.0152933333333334
1998-09-10,987.4000000000001,1.0152666666666668
1998-09-09,1016.1500000000001,1.01524
1998-09-08,998.7,1.0152133333333333
1998-09-04,973.95,1.0151066666666666
1998-09-03,979.9,1.01508
1998-09-02,1000.8,1.0150533333333334
1998-09-01,970.35,1.0150266666666667
1998-08-31,995.4,1.015
1998-08-28,1036.4,1.014883870967742
1998-08-27,1060.9,1.0148451612903227
1998-08-26,1084.35,1.0148064516129032
1998-08-25,1096.05,1.014767741935484
1998-08-24,1087.5,1.0147290322580644
1998-08-21,1073.25,1.0146129032258064
1998-08-20,1094.15,1.0145741935483872
1998-08-19,1100.6,1.0145354838709677
1998-08-18,1092.7,1.0144967741935484
1998-08-17,1069.4,1.014458064516129
1998-08-14,1070.5500000000002,1.014341935483871
1998-08-13,1083.2,1.0143032258064517
1998-08-12,1076.85,1.0142645161290322
1998-08-11,1068.55,1.014225806451613
1998-08-10,1087.3,1.0141870967741935
1998-08-07,1093.6,1.0140709677419355
1998-08-06,1082.95,1.014032258064516
1998-08-05,1071.05,1.0139935483870968
1998-08-04,1095.75,1.0139548387096775
1998-08-03,1116.1,1.013916129032258
1998-07-31,1128.65,1.0138
1998-07-30,1134.15,1.0138193548387098
1998-07-29,1130.3,1.0138387096774193
1998-07-28,1133.35,1.013858064516129
1998-07-27,1137.75,1.0138774193548388
1998-07-24,1139.6,1.0139354838709678
1998-07-23,1152.05,1.0139548387096775
1998-07-22,1161.45,1.013974193548387
1998-07-21,1175.2,1.0139935483870968
1998-07-20,1184.9,1.0140129032258065
1998-07-17,1185.25,1.0140709677419355
1998-07-16,1177.2,1.0140903225806452
1998-07-15,1178.1,1.0141096774193548
1998-07-14,1172.5,1.0141290322580645
1998-07-13,1163.6,1.0141483870967742
1998-07-10,1158.9,1.0142064516129032
1998-07-09,1161.2,1.014225806451613
1998-07-08,1160.8000000000002,1.0142451612903225
1998-07-07,1156.3,1.0142645161290322
1998-07-06,1151.15,1.014283870967742
1998-07-02,1145.8,1.0143612903225807
1998-07-01,1141.1999999999998,1.0143806451612902
1998-06-30,1136.4,1.0144
1998-06-29,1139.2,1.0143966666666666
1998-06-26,1133.05,1.0143866666666668
1998-06-25,1134.8,1.0143833333333334
1998-06-24,1124.75,1.01438
1998-06-23,1111.35,1.0143766666666667
1998-06-22,1104.2,1.0143733333333333
1998-06-19,1104.15,1.0143633333333333
1998-06-18,1106.5500000000002,1.01436
1998-06-17,1100.25,1.0143566666666666
1998-06-16,1081.15,1.0143533333333334
1998-06-15,1087.9,1.01435
1998-06-12,1089.8,1.01434
1998-06-11,1104.25,1.0143366666666667
1998-06-10,1118.15,1.0143333333333333
1998-06-09,1115.6,1.01433
1998-06-08,1116.5,1.0143266666666666
1998-06-05,1099.1,1.0143166666666668
1998-06-04,1087,1.0143133333333334
1998-06-03,1089.25,1.01431
1998-06-02,1094.2,1.0143066666666667
1998-06-01,1091,1.0143033333333333
1998-05-29,1097.5,1.0142935483870967
1998-05-28,1094.4,1.0142903225806452
1998-05-27,1084.4,1.0142870967741935
1998-05-26,1105.4,1.014283870967742
1998-05-22,1112.45,1.0142709677419355
1998-05-21,1118.2,1.014267741935484
1998-05-20,1113.3,1.0142645161290322
1998-05-19,1109.65,1.0142612903225807
1998-05-18,1105.2,1.014258064516129
1998-05-15,1112.9,1.0142483870967742
1998-05-14,1118.2,1.0142451612903225
1998-05-13,1118.5500000000002,1.014241935483871
1998-05-12,1109.4,1.0142387096774192
1998-05-11,1111.4,1.0142354838709677
1998-05-08,1102.95,1.014225806451613
1998-05-07,1100.1,1.0142225806451612
1998-05-06,1111.5,1.0142193548387097
1998-05-05,1116.65,1.014216129032258
1998-05-04,1125.75,1.0142129032258065
1998-05-01,1116.4,1.0142032258064515
1998-04-30,1105.8,1.0142
1998-04-29,1091.45,1.01421
1998-04-28,1088.7,1.01422
1998-04-27,1092.3000000000002,1.01423
1998-04-24,1113.8,1.01426
1998-04-23,1124,1.01427
1998-04-22,1129.65,1.01428
1998-04-21,1124.6,1.01429
1998-04-20,1121.65,1.0143
1998-04-17,1113.85,1.01433
1998-04-16,1112.3,1.01434
1998-04-15,1116.0500000000002,1.01435
1998-04-14,1112.75,1.01436
1998-04-13,1105.6999999999998,1.01437
1998-04-09,1106.6,1.01441
1998-04-08,1104.9,1.01442
1998-04-07,1111.9,1.01443
1998-04-06,1126.7,1.01444
